Customer_ID,Gender,Age,Income_Bracket,Employment_Type,Marital_Status,City,Education_Level,Preferred_Travel_Mode,Preferred_Travel_Season,Travel_Purpose,Booking_Method,Has_Traveled_Abroad,Frequent_Traveler,Has_Children,Credit_Card_Holder,Internet_Usage,Social_Media_Usage,Travel_Insurance_Awareness,Purchased_Travel_Plan
8827,Male,54,<3 LPA,Self-Employed,Single,Pune,Graduate,Train,Summer,Leisure,Offline Agent,No,Yes,Yes,No,Medium,Medium,Aware,1
8828,Female,25,3-6 LPA,Salaried,Single,Pune,Graduate,Own Vehicle,Summer,Leisure,Online,No,No,Yes,Yes,Medium,Medium,Not Aware,0
8829,Male,51,10-15 LPA,Salaried,Divorced,Kolkata,Graduate,Own Vehicle,Monsoon,Family Visit,Online,No,No,Yes,No,High,Low,Aware,1
8830,Female,33,>15 LPA,Salaried,Divorced,Pune,Graduate,Bus,Winter,Leisure,Offline Agent,No,No,Yes,No,Medium,High,Not Aware,0
8831,Male,21,6-10 LPA,Student,Married,Kolkata,High School,Train,Winter,Business,Online,No,No,Yes,Yes,Low,Medium,Not Aware,0
8832,Male,42,<3 LPA,Student,Married,Bangalore,High School,Own Vehicle,Summer,Leisure,Online,No,No,Yes,No,Medium,High,Not Aware,0
8833,Female,35,>15 LPA,Salaried,Married,Bangalore,Graduate,Flight,Monsoon,Family Visit,Direct Booking,No,No,Yes,No,Medium,Medium,Aware,1
8834,Female,46,6-10 LPA,Salaried,Single,Chennai,High School,Bus,Summer,Leisure,Online,No,Yes,Yes,Yes,Low,Medium,Aware,1
8835,Female,38,3-6 LPA,Student,Single,Bangalore,Post-Graduate,Own Vehicle,Winter,Pilgrimage,Online,No,No,Yes,No,High,Medium,Not Aware,0
8836,Female,29,6-10 LPA,Salaried,Single,Kolkata,Post-Graduate,Flight,Winter,Business,Offline Agent,Yes,No,No,No,Medium,Medium,Aware,0
8837,Male,21,3-6 LPA,Salaried,Married,Pune,Graduate,Own Vehicle,Winter,Leisure,Offline Agent,No,No,Yes,No,High,Medium,Aware,0
8838,Female,29,3-6 LPA,Salaried,Married,Bangalore,High School,Own Vehicle,Summer,Family Visit,Online,No,No,No,No,Medium,Low,Aware,0
8839,Female,43,10-15 LPA,Salaried,Married,Hyderabad,Graduate,Train,Monsoon,Family Visit,Online,No,Yes,No,Yes,Medium,Medium,Not Aware,1
8840,Male,22,<3 LPA,Self-Employed,Single,Mumbai,Graduate,Own Vehicle,Summer,Family Visit,Offline Agent,Yes,Yes,Yes,No,Medium,High,Aware,1
8841,Female,34,<3 LPA,Self-Employed,Married,Bangalore,Graduate,Train,Monsoon,Leisure,Online,No,No,No,Yes,High,Medium,Not Aware,0
8842,Female,58,<3 LPA,Salaried,Married,Chennai,Graduate,Flight,Summer,Pilgrimage,Offline Agent,No,Yes,Yes,Yes,Low,Medium,Not Aware,1
8843,Male,60,3-6 LPA,Student,Single,Hyderabad,Post-Graduate,Train,Monsoon,Leisure,Direct Booking,No,No,Yes,No,High,High,Not Aware,0
8844,Female,38,<3 LPA,Salaried,Married,Delhi,Post-Graduate,Flight,Monsoon,Leisure,Online,No,No,Yes,No,Low,High,Aware,0
8845,Female,36,3-6 LPA,Self-Employed,Single,Delhi,Graduate,Train,Winter,Leisure,Direct Booking,No,Yes,No,No,High,High,Not Aware,1
8846,Female,49,<3 LPA,Salaried,Married,Ahmedabad,Graduate,Train,Winter,Leisure,Offline Agent,Yes,No,Yes,No,High,High,Aware,0
8847,Female,31,3-6 LPA,Student,Married,Chennai,Graduate,Train,Summer,Leisure,Offline Agent,No,No,Yes,No,Medium,Medium,Not Aware,0
8848,Female,26,3-6 LPA,Salaried,Single,Mumbai,Post-Graduate,Train,Monsoon,Business,Online,No,No,Yes,No,Medium,High,Aware,0
8849,Female,23,<3 LPA,Salaried,Married,Kolkata,Post-Graduate,Bus,Winter,Leisure,Online,Yes,Yes,No,Yes,High,Low,Aware,1
8850,Male,34,6-10 LPA,Student,Single,Delhi,High School,Own Vehicle,Summer,Business,Online,Yes,Yes,Yes,No,Medium,High,Not Aware,1
8851,Female,22,6-10 LPA,Salaried,Married,Mumbai,Post-Graduate,Bus,Winter,Leisure,Online,No,No,No,No,Low,Low,Not Aware,0
8852,Male,52,<3 LPA,Self-Employed,Divorced,Bangalore,High School,Flight,Monsoon,Leisure,Direct Booking,No,No,Yes,No,High,Medium,Aware,0
8853,Male,51,6-10 LPA,Unemployed,Married,Bangalore,Graduate,Flight,Winter,Leisure,Online,No,Yes,Yes,No,Low,Medium,Not Aware,1
8854,Male,31,>15 LPA,Self-Employed,Single,Bangalore,Post-Graduate,Own Vehicle,Summer,Business,Online,No,No,No,No,Low,Medium,Aware,1
8855,Male,42,>15 LPA,Salaried,Married,Delhi,Graduate,Flight,Summer,Business,Online,No,No,Yes,No,Low,Medium,Aware,1
8856,Female,23,<3 LPA,Salaried,Married,Delhi,Graduate,Flight,Summer,Business,Online,No,No,Yes,No,Medium,Low,Aware,0
8857,Female,51,10-15 LPA,Student,Single,Mumbai,Graduate,Train,Summer,Pilgrimage,Direct Booking,No,No,Yes,Yes,Medium,High,Aware,1
8858,Female,53,3-6 LPA,Salaried,Single,Mumbai,Graduate,Own Vehicle,Winter,Leisure,Online,No,No,No,No,Medium,Low,Aware,0
8859,Male,44,<3 LPA,Student,Married,Kolkata,Post-Graduate,Train,Summer,Leisure,Direct Booking,No,No,No,No,High,Medium,Aware,0
8860,Female,21,3-6 LPA,Student,Married,Chennai,Post-Graduate,Own Vehicle,Summer,Leisure,Online,No,No,No,No,Medium,Medium,Not Aware,0
8861,Female,35,3-6 LPA,Self-Employed,Married,Kolkata,Post-Graduate,Train,Winter,Business,Online,Yes,No,Yes,No,High,Medium,Aware,0
8862,Female,57,6-10 LPA,Student,Married,Pune,Graduate,Own Vehicle,Winter,Leisure,Online,No,No,Yes,Yes,Low,Medium,Not Aware,0
8863,Male,47,6-10 LPA,Salaried,Married,Bangalore,Post-Graduate,Flight,Monsoon,Business,Online,No,No,No,No,High,High,Aware,0
8864,Male,58,6-10 LPA,Self-Employed,Married,Ahmedabad,High School,Bus,Summer,Family Visit,Online,No,No,Yes,No,Medium,High,Aware,0
8865,Female,47,3-6 LPA,Self-Employed,Single,Hyderabad,Graduate,Flight,Winter,Business,Online,No,No,Yes,No,Low,Medium,Aware,0
8866,Male,32,3-6 LPA,Salaried,Married,Hyderabad,Graduate,Own Vehicle,Summer,Family Visit,Online,No,No,No,No,High,High,Not Aware,0
8867,Male,23,3-6 LPA,Salaried,Divorced,Bangalore,Graduate,Bus,Winter,Business,Online,Yes,No,No,No,Low,Medium,Not Aware,0
8868,Female,50,3-6 LPA,Self-Employed,Married,Chennai,High School,Bus,Winter,Family Visit,Online,Yes,No,No,No,Medium,Low,Aware,0
8869,Male,52,>15 LPA,Self-Employed,Married,Kolkata,High School,Train,Summer,Pilgrimage,Offline Agent,No,No,No,No,Medium,High,Not Aware,0
8870,Male,43,10-15 LPA,Salaried,Married,Mumbai,Graduate,Own Vehicle,Monsoon,Business,Offline Agent,Yes,No,Yes,No,Low,Low,Not Aware,0
8871,Female,22,>15 LPA,Student,Married,Delhi,Graduate,Train,Summer,Family Visit,Offline Agent,No,No,Yes,Yes,High,Medium,Aware,1
8872,Male,27,6-10 LPA,Salaried,Married,Ahmedabad,High School,Own Vehicle,Monsoon,Leisure,Online,No,No,Yes,No,Medium,Medium,Aware,0
8873,Male,54,3-6 LPA,Student,Married,Chennai,Graduate,Flight,Monsoon,Family Visit,Online,No,No,Yes,Yes,Medium,High,Not Aware,1
8874,Male,52,3-6 LPA,Student,Single,Pune,Graduate,Own Vehicle,Summer,Leisure,Online,No,Yes,No,No,High,Medium,Aware,1
8875,Male,59,3-6 LPA,Salaried,Married,Chennai,Graduate,Flight,Monsoon,Pilgrimage,Online,No,Yes,No,Yes,Medium,Medium,Aware,1
8876,Male,52,3-6 LPA,Salaried,Divorced,Pune,Post-Graduate,Bus,Summer,Family Visit,Online,No,No,Yes,Yes,High,Low,Aware,0
8877,Male,34,10-15 LPA,Self-Employed,Single,Bangalore,Graduate,Bus,Winter,Family Visit,Online,Yes,No,No,No,Medium,High,Aware,1
8878,Male,23,3-6 LPA,Student,Married,Ahmedabad,Doctorate,Train,Monsoon,Leisure,Online,No,No,No,No,Medium,High,Not Aware,0
8879,Male,52,3-6 LPA,Salaried,Single,Mumbai,High School,Bus,Summer,Leisure,Online,No,No,Yes,Yes,High,Low,Aware,0
8880,Female,56,10-15 LPA,Self-Employed,Divorced,Hyderabad,High School,Bus,Monsoon,Leisure,Online,No,Yes,Yes,No,Medium,High,Not Aware,1
8881,Female,37,10-15 LPA,Salaried,Married,Pune,Post-Graduate,Flight,Summer,Family Visit,Offline Agent,No,No,Yes,No,High,Medium,Aware,1
8882,Female,23,3-6 LPA,Salaried,Married,Hyderabad,Post-Graduate,Own Vehicle,Summer,Family Visit,Online,No,No,Yes,No,Medium,Medium,Aware,0
8883,Female,30,6-10 LPA,Self-Employed,Married,Kolkata,Graduate,Flight,Monsoon,Leisure,Online,No,No,No,Yes,Low,High,Aware,1
8884,Male,60,<3 LPA,Salaried,Married,Ahmedabad,Graduate,Bus,Winter,Business,Online,No,Yes,No,Yes,Medium,High,Aware,1
8885,Female,38,6-10 LPA,Self-Employed,Married,Pune,Post-Graduate,Own Vehicle,Winter,Leisure,Online,No,No,Yes,Yes,Medium,Medium,Not Aware,0
8886,Female,23,<3 LPA,Unemployed,Divorced,Kolkata,Doctorate,Bus,Monsoon,Business,Online,No,No,Yes,Yes,Low,Medium,Not Aware,0
8887,Male,59,<3 LPA,Unemployed,Single,Hyderabad,Doctorate,Bus,Summer,Leisure,Online,No,No,Yes,No,High,Medium,Aware,0
8888,Male,30,6-10 LPA,Salaried,Single,Chennai,Graduate,Flight,Winter,Leisure,Online,No,Yes,No,No,Medium,Low,Not Aware,1
8889,Male,29,3-6 LPA,Student,Married,Kolkata,Post-Graduate,Own Vehicle,Summer,Leisure,Online,No,No,No,Yes,Medium,High,Aware,0
8890,Male,31,6-10 LPA,Unemployed,Divorced,Ahmedabad,Post-Graduate,Flight,Monsoon,Leisure,Online,No,No,Yes,No,Medium,High,Aware,0
8891,Male,53,10-15 LPA,Salaried,Single,Delhi,Post-Graduate,Train,Summer,Pilgrimage,Offline Agent,Yes,No,No,No,Medium,High,Not Aware,0
8892,Female,56,<3 LPA,Salaried,Single,Mumbai,Doctorate,Train,Winter,Business,Online,No,Yes,Yes,No,High,High,Not Aware,1
8893,Male,46,6-10 LPA,Unemployed,Single,Delhi,Post-Graduate,Train,Winter,Family Visit,Online,No,No,Yes,Yes,Medium,Medium,Aware,0
8894,Female,47,6-10 LPA,Salaried,Single,Hyderabad,Graduate,Train,Monsoon,Pilgrimage,Offline Agent,No,No,Yes,No,Medium,Medium,Not Aware,0
8895,Female,58,<3 LPA,Unemployed,Married,Delhi,Graduate,Flight,Monsoon,Leisure,Online,Yes,No,Yes,No,High,High,Not Aware,0
8896,Male,42,6-10 LPA,Self-Employed,Single,Chennai,Graduate,Train,Monsoon,Leisure,Online,No,No,No,No,Medium,Low,Not Aware,0
8897,Female,46,6-10 LPA,Salaried,Single,Bangalore,Post-Graduate,Flight,Summer,Leisure,Online,No,No,No,Yes,High,Medium,Not Aware,1
8898,Female,42,6-10 LPA,Salaried,Married,Delhi,Graduate,Own Vehicle,Winter,Leisure,Offline Agent,No,No,Yes,No,Medium,Medium,Aware,0
8899,Male,25,>15 LPA,Salaried,Single,Kolkata,High School,Own Vehicle,Monsoon,Family Visit,Online,No,No,No,No,High,High,Not Aware,0
8900,Female,55,6-10 LPA,Salaried,Married,Delhi,Graduate,Flight,Winter,Pilgrimage,Online,No,No,Yes,No,Medium,High,Aware,0
8901,Female,22,>15 LPA,Self-Employed,Single,Delhi,Doctorate,Own Vehicle,Winter,Family Visit,Online,No,No,No,Yes,Medium,Medium,Aware,1
8902,Female,55,6-10 LPA,Salaried,Married,Kolkata,Post-Graduate,Train,Winter,Leisure,Offline Agent,No,Yes,Yes,Yes,Medium,Medium,Not Aware,1
8903,Male,29,<3 LPA,Salaried,Single,Ahmedabad,High School,Flight,Winter,Leisure,Online,No,No,No,Yes,High,High,Aware,1
8904,Male,38,3-6 LPA,Salaried,Single,Hyderabad,High School,Bus,Monsoon,Business,Offline Agent,No,No,Yes,No,High,High,Aware,0
8905,Male,32,<3 LPA,Student,Married,Delhi,Graduate,Own Vehicle,Monsoon,Leisure,Online,No,No,Yes,No,Low,Medium,Aware,0
8906,Female,23,6-10 LPA,Salaried,Married,Mumbai,Graduate,Train,Summer,Leisure,Online,Yes,Yes,Yes,No,Medium,Medium,Aware,1
8907,Male,38,6-10 LPA,Student,Married,Chennai,High School,Train,Monsoon,Business,Online,No,No,Yes,No,Medium,Medium,Not Aware,0
8908,Female,58,3-6 LPA,Student,Single,Mumbai,Doctorate,Bus,Winter,Business,Online,No,No,Yes,Yes,Low,Medium,Not Aware,0
8909,Male,27,<3 LPA,Salaried,Married,Mumbai,Graduate,Train,Summer,Family Visit,Online,No,No,No,No,High,Medium,Aware,0
8910,Female,53,3-6 LPA,Salaried,Single,Hyderabad,Graduate,Flight,Summer,Pilgrimage,Online,No,No,No,No,Medium,Medium,Aware,0
8911,Male,26,<3 LPA,Unemployed,Divorced,Delhi,Post-Graduate,Own Vehicle,Monsoon,Business,Offline Agent,No,No,Yes,No,Medium,Low,Aware,0
8912,Male,38,6-10 LPA,Student,Single,Chennai,Graduate,Flight,Monsoon,Leisure,Direct Booking,No,No,Yes,No,Medium,Medium,Aware,0
8913,Female,42,10-15 LPA,Salaried,Married,Chennai,Graduate,Flight,Winter,Pilgrimage,Online,No,Yes,Yes,No,High,High,Aware,1
8914,Male,59,>15 LPA,Student,Single,Chennai,Graduate,Own Vehicle,Monsoon,Business,Online,No,No,Yes,Yes,Low,High,Aware,1
8915,Female,29,<3 LPA,Salaried,Married,Delhi,Doctorate,Train,Summer,Business,Direct Booking,No,No,Yes,No,Medium,Medium,Not Aware,0
8916,Male,55,6-10 LPA,Salaried,Married,Chennai,High School,Bus,Winter,Leisure,Online,Yes,No,No,Yes,Low,High,Aware,0
8917,Male,43,6-10 LPA,Self-Employed,Married,Pune,Post-Graduate,Bus,Winter,Leisure,Online,No,No,No,No,High,Medium,Aware,0
8918,Female,32,>15 LPA,Salaried,Single,Chennai,Graduate,Train,Summer,Leisure,Direct Booking,No,No,Yes,No,Medium,Medium,Aware,1
8919,Female,44,6-10 LPA,Unemployed,Married,Pune,Post-Graduate,Flight,Summer,Pilgrimage,Online,No,No,Yes,No,Medium,High,Not Aware,0
8920,Female,60,<3 LPA,Student,Married,Bangalore,Post-Graduate,Own Vehicle,Summer,Family Visit,Online,Yes,No,Yes,No,Low,High,Aware,0
8921,Male,29,3-6 LPA,Self-Employed,Married,Bangalore,High School,Own Vehicle,Summer,Leisure,Online,Yes,No,Yes,No,Low,Low,Aware,0
8922,Female,33,6-10 LPA,Salaried,Married,Chennai,Graduate,Flight,Monsoon,Leisure,Offline Agent,No,Yes,No,Yes,Medium,Medium,Aware,1
8923,Male,60,6-10 LPA,Salaried,Married,Kolkata,High School,Train,Summer,Leisure,Direct Booking,No,No,Yes,Yes,Low,Low,Not Aware,0
8924,Female,37,10-15 LPA,Salaried,Single,Ahmedabad,Graduate,Train,Monsoon,Business,Direct Booking,No,No,Yes,No,Medium,Medium,Not Aware,0
8925,Female,27,<3 LPA,Salaried,Divorced,Mumbai,Post-Graduate,Flight,Summer,Leisure,Online,Yes,No,No,Yes,High,Medium,Aware,1
8926,Female,37,>15 LPA,Salaried,Single,Kolkata,High School,Train,Summer,Leisure,Offline Agent,No,No,Yes,No,Medium,Medium,Not Aware,0
8927,Female,44,<3 LPA,Self-Employed,Married,Delhi,Graduate,Bus,Summer,Family Visit,Online,No,No,No,No,Medium,High,Not Aware,0
8928,Female,22,>15 LPA,Salaried,Married,Mumbai,Post-Graduate,Bus,Monsoon,Leisure,Offline Agent,Yes,No,Yes,No,Medium,Low,Aware,1
8929,Female,55,10-15 LPA,Unemployed,Married,Mumbai,Post-Graduate,Own Vehicle,Summer,Leisure,Online,No,No,No,No,High,High,Aware,1
8930,Male,48,6-10 LPA,Unemployed,Married,Delhi,Graduate,Train,Monsoon,Family Visit,Online,Yes,Yes,No,No,Medium,High,Aware,1
8931,Female,39,6-10 LPA,Self-Employed,Single,Delhi,Post-Graduate,Flight,Winter,Business,Online,No,Yes,Yes,Yes,Medium,High,Aware,1
8932,Male,53,<3 LPA,Self-Employed,Married,Hyderabad,Graduate,Bus,Winter,Family Visit,Offline Agent,No,Yes,No,Yes,Medium,Medium,Aware,1
8933,Female,41,<3 LPA,Salaried,Married,Hyderabad,Graduate,Own Vehicle,Summer,Leisure,Offline Agent,No,Yes,Yes,Yes,Low,High,Not Aware,1
8934,Female,30,<3 LPA,Salaried,Single,Pune,High School,Train,Summer,Family Visit,Online,No,No,Yes,No,Medium,Low,Aware,0
8935,Female,29,<3 LPA,Unemployed,Married,Hyderabad,Graduate,Flight,Summer,Business,Online,No,No,Yes,Yes,Medium,Medium,Aware,1
8936,Male,58,6-10 LPA,Self-Employed,Married,Chennai,Graduate,Train,Summer,Leisure,Online,No,No,No,No,Medium,Low,Aware,0
8937,Male,26,3-6 LPA,Salaried,Single,Kolkata,Graduate,Own Vehicle,Winter,Leisure,Online,No,No,Yes,Yes,Medium,Low,Not Aware,0
8938,Female,55,10-15 LPA,Self-Employed,Married,Chennai,High School,Train,Monsoon,Business,Online,No,No,Yes,No,Medium,High,Not Aware,0
8939,Male,38,3-6 LPA,Unemployed,Married,Chennai,Graduate,Train,Summer,Business,Offline Agent,Yes,No,Yes,No,Medium,Medium,Not Aware,0
8940,Female,39,6-10 LPA,Salaried,Married,Kolkata,Graduate,Own Vehicle,Winter,Pilgrimage,Direct Booking,Yes,No,Yes,Yes,Medium,Medium,Not Aware,0
8941,Female,25,6-10 LPA,Salaried,Married,Hyderabad,Post-Graduate,Train,Monsoon,Leisure,Online,No,No,Yes,No,High,Medium,Not Aware,0
8942,Male,45,3-6 LPA,Unemployed,Single,Kolkata,Doctorate,Train,Summer,Business,Offline Agent,Yes,Yes,Yes,Yes,Medium,High,Aware,1
8943,Male,31,3-6 LPA,Salaried,Married,Delhi,High School,Flight,Winter,Family Visit,Online,No,Yes,Yes,No,High,Medium,Aware,1
8944,Male,30,3-6 LPA,Salaried,Married,Ahmedabad,High School,Bus,Summer,Family Visit,Offline Agent,No,No,Yes,No,High,High,Aware,0
8945,Male,37,10-15 LPA,Salaried,Single,Chennai,Post-Graduate,Flight,Summer,Business,Offline Agent,No,No,Yes,No,High,Medium,Aware,1
8946,Female,56,6-10 LPA,Student,Divorced,Delhi,High School,Own Vehicle,Winter,Leisure,Online,No,No,Yes,No,Medium,High,Not Aware,0
8947,Male,46,3-6 LPA,Student,Single,Ahmedabad,Post-Graduate,Bus,Summer,Family Visit,Online,No,No,Yes,No,Medium,Medium,Aware,0
8948,Male,51,10-15 LPA,Salaried,Single,Kolkata,Graduate,Train,Summer,Pilgrimage,Online,No,No,Yes,Yes,High,High,Aware,1
8949,Female,52,<3 LPA,Salaried,Married,Pune,Graduate,Train,Winter,Leisure,Online,No,No,Yes,Yes,Low,High,Aware,0
8950,Male,41,6-10 LPA,Salaried,Single,Hyderabad,Post-Graduate,Own Vehicle,Summer,Leisure,Direct Booking,No,No,No,No,Medium,High,Aware,0
8951,Male,38,3-6 LPA,Salaried,Married,Delhi,Graduate,Flight,Monsoon,Family Visit,Online,No,No,No,No,Medium,Medium,Not Aware,0
8952,Male,38,6-10 LPA,Salaried,Married,Chennai,High School,Flight,Summer,Leisure,Online,No,No,No,Yes,High,Low,Aware,1
8953,Male,21,>15 LPA,Salaried,Single,Ahmedabad,Post-Graduate,Bus,Winter,Leisure,Online,Yes,No,No,No,Low,Low,Aware,1
8954,Female,34,10-15 LPA,Salaried,Single,Delhi,Doctorate,Train,Summer,Business,Online,No,Yes,Yes,No,High,High,Not Aware,1
8955,Female,28,3-6 LPA,Unemployed,Single,Pune,Graduate,Flight,Summer,Leisure,Online,No,Yes,Yes,No,Medium,Medium,Not Aware,1
8956,Male,22,<3 LPA,Salaried,Single,Hyderabad,Post-Graduate,Train,Summer,Pilgrimage,Online,No,Yes,Yes,No,Medium,Low,Not Aware,1
8957,Male,35,10-15 LPA,Salaried,Single,Chennai,Post-Graduate,Train,Monsoon,Leisure,Direct Booking,No,No,Yes,No,Low,Low,Aware,1
8958,Female,54,3-6 LPA,Salaried,Married,Pune,Graduate,Train,Summer,Leisure,Offline Agent,No,No,Yes,Yes,Medium,High,Not Aware,0
8959,Male,56,<3 LPA,Self-Employed,Married,Chennai,Graduate,Bus,Winter,Leisure,Online,No,No,Yes,No,High,Medium,Not Aware,0
8960,Male,21,6-10 LPA,Salaried,Single,Hyderabad,Graduate,Own Vehicle,Winter,Leisure,Online,No,No,Yes,No,Medium,Low,Aware,0
8961,Male,41,3-6 LPA,Self-Employed,Married,Mumbai,High School,Train,Winter,Leisure,Online,No,No,No,Yes,Medium,Low,Aware,0
8962,Male,21,<3 LPA,Student,Single,Bangalore,Post-Graduate,Own Vehicle,Winter,Family Visit,Offline Agent,No,No,Yes,Yes,Low,High,Not Aware,0
8963,Male,52,>15 LPA,Unemployed,Married,Ahmedabad,High School,Own Vehicle,Summer,Leisure,Direct Booking,No,No,No,Yes,Medium,Medium,Not Aware,0
8964,Male,40,3-6 LPA,Self-Employed,Single,Hyderabad,High School,Bus,Monsoon,Business,Online,No,No,Yes,Yes,Medium,Medium,Not Aware,0
8965,Male,56,3-6 LPA,Salaried,Single,Ahmedabad,Graduate,Flight,Winter,Business,Online,No,No,Yes,No,High,Medium,Not Aware,0
8966,Male,59,6-10 LPA,Salaried,Married,Kolkata,High School,Own Vehicle,Summer,Business,Online,No,No,No,No,Medium,High,Aware,0
8967,Male,50,10-15 LPA,Student,Married,Delhi,High School,Own Vehicle,Monsoon,Family Visit,Online,No,Yes,Yes,No,Medium,High,Aware,1
8968,Female,27,<3 LPA,Salaried,Married,Mumbai,High School,Own Vehicle,Monsoon,Business,Offline Agent,Yes,No,Yes,Yes,High,Medium,Not Aware,0
8969,Female,42,6-10 LPA,Salaried,Married,Hyderabad,Post-Graduate,Flight,Winter,Leisure,Offline Agent,No,No,Yes,No,Low,High,Aware,0
8970,Female,30,10-15 LPA,Unemployed,Single,Bangalore,Post-Graduate,Train,Summer,Leisure,Direct Booking,No,No,Yes,Yes,High,Medium,Aware,1
8971,Male,28,3-6 LPA,Student,Married,Chennai,Post-Graduate,Train,Summer,Business,Online,No,Yes,No,No,High,Medium,Not Aware,1
8972,Male,47,3-6 LPA,Student,Married,Kolkata,Post-Graduate,Bus,Summer,Family Visit,Online,No,No,No,Yes,Medium,Low,Aware,0
8973,Female,30,<3 LPA,Student,Single,Bangalore,Post-Graduate,Train,Summer,Leisure,Offline Agent,No,No,No,No,Low,Medium,Aware,0
8974,Male,34,6-10 LPA,Self-Employed,Single,Ahmedabad,High School,Train,Winter,Leisure,Online,Yes,No,No,Yes,High,High,Aware,0
8975,Female,31,10-15 LPA,Student,Married,Pune,Post-Graduate,Train,Monsoon,Business,Online,No,Yes,Yes,Yes,Medium,High,Not Aware,1
8976,Male,26,<3 LPA,Salaried,Married,Bangalore,Graduate,Bus,Monsoon,Leisure,Online,No,Yes,Yes,No,Medium,High,Not Aware,1
8977,Female,41,10-15 LPA,Unemployed,Married,Ahmedabad,High School,Bus,Winter,Pilgrimage,Online,No,No,No,No,Medium,Low,Aware,1
8978,Female,53,10-15 LPA,Salaried,Married,Kolkata,Graduate,Train,Monsoon,Leisure,Online,No,Yes,No,No,Medium,Low,Not Aware,1
8979,Female,39,3-6 LPA,Self-Employed,Divorced,Ahmedabad,Graduate,Train,Monsoon,Leisure,Online,No,No,No,No,Low,Low,Aware,0
8980,Male,59,6-10 LPA,Salaried,Single,Pune,High School,Own Vehicle,Winter,Leisure,Online,Yes,No,Yes,No,Medium,Medium,Not Aware,0
8981,Female,44,<3 LPA,Salaried,Married,Hyderabad,High School,Flight,Winter,Business,Direct Booking,Yes,No,No,No,Medium,Medium,Not Aware,0
8982,Male,38,>15 LPA,Self-Employed,Married,Chennai,Graduate,Bus,Monsoon,Business,Online,No,No,Yes,No,High,Low,Aware,1
8983,Male,55,6-10 LPA,Salaried,Married,Chennai,Post-Graduate,Flight,Winter,Family Visit,Offline Agent,No,No,No,Yes,High,High,Not Aware,1
8984,Male,57,6-10 LPA,Self-Employed,Single,Bangalore,Graduate,Train,Summer,Business,Direct Booking,No,No,Yes,No,Medium,Medium,Aware,0
8985,Male,39,6-10 LPA,Self-Employed,Married,Hyderabad,Post-Graduate,Train,Summer,Leisure,Online,No,Yes,No,Yes,Medium,Low,Aware,1
8986,Male,44,6-10 LPA,Self-Employed,Married,Pune,High School,Train,Monsoon,Leisure,Online,No,No,No,No,Medium,Medium,Not Aware,0
8987,Male,54,10-15 LPA,Salaried,Married,Ahmedabad,Graduate,Train,Winter,Family Visit,Offline Agent,No,Yes,Yes,Yes,Low,High,Aware,1
8988,Male,42,6-10 LPA,Salaried,Single,Chennai,High School,Bus,Summer,Leisure,Offline Agent,No,Yes,Yes,No,Low,Medium,Aware,1
8989,Female,24,>15 LPA,Student,Married,Chennai,Post-Graduate,Train,Winter,Leisure,Online,No,No,No,Yes,High,High,Aware,1
8990,Female,30,6-10 LPA,Salaried,Married,Pune,Doctorate,Flight,Monsoon,Leisure,Direct Booking,No,No,No,Yes,High,High,Not Aware,1
8991,Female,22,<3 LPA,Salaried,Married,Delhi,Graduate,Own Vehicle,Monsoon,Leisure,Online,No,Yes,No,Yes,High,Low,Aware,1
8992,Male,28,>15 LPA,Salaried,Married,Bangalore,Doctorate,Own Vehicle,Winter,Leisure,Online,No,No,Yes,Yes,High,Medium,Aware,1
8993,Male,53,6-10 LPA,Student,Married,Mumbai,Post-Graduate,Flight,Winter,Family Visit,Offline Agent,No,No,No,Yes,Medium,Low,Aware,1
8994,Male,58,6-10 LPA,Self-Employed,Single,Bangalore,High School,Flight,Winter,Business,Online,No,No,Yes,Yes,Medium,Low,Aware,1
8995,Male,48,>15 LPA,Salaried,Married,Ahmedabad,Graduate,Own Vehicle,Summer,Pilgrimage,Online,No,No,Yes,Yes,Medium,High,Aware,1
8996,Female,30,<3 LPA,Student,Single,Ahmedabad,Post-Graduate,Bus,Monsoon,Business,Online,No,No,Yes,No,Low,Low,Aware,0
8997,Male,21,3-6 LPA,Student,Married,Hyderabad,Graduate,Flight,Monsoon,Business,Online,No,No,Yes,No,Low,Medium,Aware,0
8998,Female,54,3-6 LPA,Student,Single,Pune,Graduate,Bus,Summer,Leisure,Online,No,No,No,No,High,Medium,Aware,0
8999,Male,23,6-10 LPA,Salaried,Married,Kolkata,Graduate,Own Vehicle,Summer,Business,Online,No,Yes,Yes,No,Low,Medium,Aware,1
9000,Female,29,10-15 LPA,Student,Married,Pune,Graduate,Bus,Summer,Business,Online,No,No,No,No,High,High,Aware,1
9001,Male,25,>15 LPA,Salaried,Married,Pune,High School,Own Vehicle,Monsoon,Leisure,Online,Yes,No,Yes,Yes,Medium,Medium,Aware,1
9002,Female,30,3-6 LPA,Student,Married,Kolkata,Graduate,Train,Winter,Leisure,Online,No,No,No,No,Low,High,Not Aware,0
9003,Male,32,10-15 LPA,Student,Married,Chennai,Post-Graduate,Bus,Winter,Leisure,Online,No,No,No,Yes,High,High,Not Aware,0
9004,Female,38,>15 LPA,Student,Married,Chennai,Post-Graduate,Bus,Monsoon,Leisure,Online,No,No,Yes,No,Medium,Medium,Aware,1
